sample_id,split,sample_kind,primary,crit,haste,mastery,versatility,total_secondary,simc_dps,simc_median_dps,simc_stddev,simc_mean_stddev,simc_mean_error,simc_iterations,simc_relative_mean_error
validation-0123,validation,lhs,1918,462,2063,1115,44,3684,230832.9000701631,230997.31148383702,7171.259073697388,362.2032800469273,709.9053842889449,50,0.0030754081592059223
validation-0124,validation,lhs,1774,62,511,402,1874,2849,189622.15250291218,189635.98676001077,6434.575960055928,324.995163958249,636.9788167902226,50,0.0033592004329791583
validation-0125,validation,lhs,2242,711,960,60,1665,3396,237980.80745641922,237729.86971899588,8232.454796857326,415.8017580478241,814.9564708434327,50,0.0034244630041969813
validation-0126,validation,lhs,1780,913,2557,125,66,3661,210968.34179789966,210469.6419924935,6177.838087498795,312.02794319592357,611.5635311052184,50,0.0028988402994183605
validation-0127,validation,lhs,1820,36,962,727,1067,2792,200670.9893818033,200426.7061313492,6239.136434810074,315.12397727159026,617.6316463911238,50,0.0030778322681012816
test-0000,test,dr-edge-crit,2287,2491,90,659,253,3493,236300.37775926993,235877.38679238624,7463.098263038201,167.21471491894368,327.7348190715428,250,0.001386941579100738
test-0001,test,lhs,1991,1011,980,280,1428,3699,242587.69066597626,242371.33160964047,7605.855454311729,170.41326627122268,334.0038645274905,250,0.0013768376441959992
test-0002,test,lhs,1792,1338,373,326,1483,3520,220896.12715910046,220940.36758030433,7192.882008200153,161.16037496163824,315.8685307998022,250,0.0014299414610030618
test-0003,test,lhs,2062,101,1678,1203,499,3481,231723.57076205194,231828.33282536286,6983.896027488787,156.47793210010198,306.69111142745624,250,0.0013235214286525284
test-0004,test,lhs,1902,133,1322,1021,455,2931,206831.9443929643,206715.80772583053,6374.620541404263,142.82678841661394,279.93536144817773,250,0.001353443551815781
test-0005,test,lhs,1740,1213,1395,165,380,3153,206979.86967223324,206663.9434513887,6017.23451163559,134.81936295100664,264.2410959197415,250,0.0012766511851523788
test-0006,test,lhs,1985,187,860,230,1529,2806,202375.79276446163,202172.82550269755,6851.590874079033,153.51356425581304,300.8810572131457,250,0.001486744304262373
test-0007,test,lhs,1646,118,1072,577,1617,3384,206373.88049856675,206116.70180405598,6661.010915330161,149.24351817732506,292.5119206832729,250,0.001417388285652284
test-0008,test,dr-edge-haste,2034,366,3006,113,256,3741,211820.59578334165,211403.03851642422,6286.282773503116,140.8475334000583,276.0560928977888,250,0.0013032542556916879
test-0009,test,lhs,2262,845,232,1714,212,3003,230868.45001494486,230517.19325579773,7580.103242447657,169.83627416772734,332.87298078477437,250,0.0014418296686412823
test-0010,test,lhs,1906,1945,511,134,109,2699,197725.59207084318,197589.15290369513,6210.041436944248,139.13930540835818,272.70802755518923,250,0.0013792247361559579
test-0011,test,lhs,2196,2009,536,291,343,3179,229128.11517771048,228859.402742091,6882.999287053226,154.21728657547575,302.2603276154131,250,0.001319176074839099
test-0012,test,lhs,1907,944,337,911,1368,3560,232576.63699390672,232378.13355410384,7445.593132118484,166.82250308235885,326.96609799718544,250,0.0014058424019853363
test-0013,test,lhs,1799,714,915,1084,185,2898,210779.36846228287,210689.52769441402,6492.43432405834,145.46646933540757,285.10904098198426,250,0.001352642068633022
test-0014,test,lhs,1778,954,1458,496,547,3455,221367.94644625767,221064.62437602505,6640.580884101961,148.78577238232089,291.61475541059235,250,0.0013173305353916212
test-0015,test,lhs,1682,1618,264,15,730,2627,183992.45884898808,183693.94281743796,5874.865240830882,131.6295031646589,257.9890856199958,250,0.0014021720631047195
test-0016,test,dr-edge-mastery,1748,336,209,2593,105,3243,198306.9096048196,198204.1378397981,6517.450132824682,146.02696193297226,286.2075862872993,250,0.0014432557436230824
test-0017,test,lhs,1933,1620,562,879,408,3469,234542.38768948623,234316.2902024429,7176.895048395654,160.80217856224613,315.1664787572905,250,0.0013437506195022777
test-0018,test,lhs,1774,128,882,637,1389,3036,203377.71837088765,203047.10329873333,6497.392265272561,145.57755466451638,285.32676422634484,250,0.0014029401377490707
test-0019,test,lhs,1843,929,1274,79,380,2662,195347.53441121426,195377.6156260613,6049.170067304451,135.53489618515871,265.6435152890427,250,0.0013598508734174888
test-0020,test,lhs,1604,1054,1474,3,422,2953,191678.51945804217,191352.7613278439,5832.948414142992,130.69033420588536,256.1483482845857,250,0.0013363435246099957
test-0021,test,lhs,1891,1623,613,1298,318,3852,248842.20421398786,248642.79807056542,7418.439352955287,166.21410811264053,325.77366576763364,250,0.001309157611734904
test-0022,test,lhs,2271,413,181,1671,924,3189,234551.7056897811,234552.89339558233,7934.411828998489,177.77474786930668,348.43210333898537,250,0.0014855236388680237
test-0023,test,lhs,1620,248,1784,108,1514,3654,204674.42784625455,204436.8583291334,6107.800047862118,136.84853231041356,268.21819478447424,250,0.0013104626582171365
test-0024,test,dr-edge-versatility,1836,379,434,79,2883,3775,207139.02786132312,206898.11373297716,7149.000686946173,160.17719044963857,313.94152456527104,250,0.0015156077915720006
test-0025,test,lhs,2001,1379,268,513,1185,3345,228047.33504306004,227894.39639318857,7303.569373300565,163.64038467718225,320.72926052573257,250,0.0014064152973555788
test-0026,test,lhs,1926,863,98,1747,498,3206,218330.4555112718,218268.11372466493,7353.438909390256,164.75773835074665,322.91923348488314,250,0.0014790388850180899
test-0027,test,lhs,2232,994,273,353,1516,3136,228053.44665499695,227958.96881312772,7652.352935453149,171.45506724710134,336.04575692017653,250,0.001473539478789602
test-0028,test,lhs,2121,387,156,1186,2052,3781,240115.828793893,239908.80382694257,8153.953081527607,182.6936872508792,358.07304737327695,250,0.0014912513230464048
test-0029,test,lhs,2183,487,101,1515,671,2774,215999.7965345876,215809.85115121026,7325.297715353299,164.12721982177678,321.6834398759692,250,0.0014892765874640937
test-0030,test,lhs,1984,388,553,587,1526,3054,213579.82122795135,213449.84634145998,6950.840380432275,155.7373026183235,305.2395043166384,250,0.0014291589091221294
test-0031,test,lhs,1887,136,459,1940,211,2746,197609.45833645793,197529.20110199755,6679.721368424809,149.66273590298746,293.3335723276162,250,0.0014844105884252487
test-0032,test,dr-edge-crit,2206,2052,261,253,408,2974,218027.59430254376,217935.56991451234,6791.632353850809,152.17016148747769,298.24803616930984,250,0.0013679371050411583
test-0033,test,lhs,2169,1043,778,313,912,3046,230907.0166550366,231196.04702275715,7113.425961949933,159.380119677031,312.37929455713817,250,0.0013528358690971139
test-0034,test,lhs,1606,986,1998,354,31,3369,203753.0169462787,203609.42116728646,5968.3818474110785,133.7247928363681,262.09577791554506,250,0.0012863405992395635
test-0035,test,lhs,2219,6,2535,906,160,3607,229249.06204078166,228935.17387769851,6636.659934504102,148.69792140594228,291.4425706608073,250,0.0012712923144216045
test-0036,test,lhs,2239,2008,76,695,1072,3851,255384.9422345709,255263.06732530316,7711.587293512241,172.78224477406926,338.6469770752777,250,0.001326025622780182
test-0037,test,lhs,2247,2563,6,269,829,3667,235815.6145247284,235695.13562032115,7178.7636113920835,160.84404471725892,315.24853491332317,250,0.0013368433449527373
test-0038,test,lhs,1760,1995,449,836,604,3884,234440.01461879077,234393.25517986325,7033.056213668979,157.57939240891164,308.8499339640805,250,0.0013173942787296075
test-0039,test,lhs,2295,439,133,1533,1208,3313,240428.06094174925,240584.5750889063,8142.871525893007,182.44539905997127,357.5864114610951,250,0.001487290668403847
test-0040,test,dr-edge-haste,1672,410,2251,214,41,2916,184234.84606492394,183956.2361198663,5718.769386646821,128.13209192371525,251.1342855455821,250,0.0013631204460478824
test-0041,test,lhs,1830,362,1560,742,973,3637,225846.7958029371,225610.09660788407,6745.259692120799,151.13115715738334,296.21162510164106,250,0.0013115600070771024
test-0042,test,lhs,1678,1261,1237,1082,251,3831,237927.7479090118,237696.3904523243,6997.056664664048,156.772803226791,307.26904821610367,250,0.0012914384762453572
test-0043,test,lhs,1940,185,2287,228,477,3177,201262.91819517937,201135.2737549298,6113.037726707328,136.96588531101338,268.4482024392296,250,0.0013338184939706366
test-0044,test,lhs,1666,1889,258,1158,368,3673,220896.32449810416,220601.31082028407,6884.866791937223,154.25912902291262,302.34233730545066,250,0.001368706962383367
test-0045,test,lhs,1707,203,242,171,2203,2819,178380.701639629,178240.41177696432,6194.795118975394,138.79770348609063,272.0385000901984,250,0.0015250444559848195
test-0046,test,lhs,2071,18,876,837,949,2680,212007.5285965295,211823.66228083783,6838.755749757757,153.2259864190102,300.3174150100104,250,0.001416541275671125
test-0047,test,lhs,1638,392,1432,829,570,3223,203432.39211175943,203323.3239631274,6230.824205208293,139.60495446562842,273.6206829372785,250,0.0013450202305390962
test-0048,test,dr-edge-mastery,2044,413,476,2682,289,3860,237446.69560675827,237037.7574278449,7706.945666028286,172.67824662355136,338.4431444457135,250,0.001425343669579711
test-0049,test,lhs,2111,142,557,2194,686,3579,236674.13455791812,236770.1996117675,7701.577954774252,172.55798017716734,338.2074265421477,250,0.0014290003729130894
test-0050,test,lhs,2096,278,854,1901,379,3412,235845.66315658152,235672.6919499615,7372.013800731922,165.1739187427066,323.734932064558,250,0.0013726558620228918
test-0051,test,lhs,2178,154,1940,376,619,3089,215992.6913620532,215861.14869257857,6415.134949285976,143.73453543069286,281.71451290363484,250,0.0013042779879594017
test-0052,test,lhs,1980,540,9,1371,1337,3257,222112.0241301178,222015.80151391088,7394.709461496995,165.68242718128957,324.7315902904571,250,0.0014620171580635485
test-0053,test,lhs,1750,862,1133,1076,352,3423,227031.7141380126,226728.52442389715,7188.100659465587,161.0532462816451,315.65856244521126,250,0.0013903721056932265
test-0054,test,lhs,2016,217,1391,1050,165,2823,209290.67327025786,209284.71488336986,6341.23020811294,142.07866011043726,278.46905691160646,250,0.0013305373457899784
test-0055,test,lhs,1807,472,146,401,2245,3264,198855.70084823147,198769.02845907505,6768.734204506571,151.6571161837958,297.24248585121023,250,0.001494764719257752
test-0056,test,dr-edge-versatility,1953,613,64,207,2724,3608,209479.06270333557,209287.1352522125,7256.677899177566,162.5897560774706,318.6700663082572,250,0.0015212502013127586
test-0057,test,lhs,1965,1927,352,295,540,3114,213853.1373162795,213666.48830194533,6611.344622899132,148.13071828682027,290.33087297491653,250,0.0013576180205648785
test-0058,test,lhs,2204,1063,92,1553,45,2753,220589.53915306626,220473.1891414147,7245.253167333178,162.3337788397266,318.1683601411945,250,0.0014423547071305983
test-0059,test,lhs,2127,927,1857,908,180,3872,254971.08752380885,254774.46628045096,7480.449839899516,167.6034862945838,328.4967969663553,250,0.0012883688113683898
test-0060,test,lhs,2212,927,1056,633,122,2738,222287.53302518596,222234.8834001139,6986.384236101008,156.53368174711014,306.8003787277915,250,0.0013801960665649653
test-0061,test,lhs,1865,875,54,403,2288,3620,215215.16558124946,215011.76832285087,7429.589329983837,166.4639293215365,326.26330633986106,250,0.0015159865962916445
test-0062,test,lhs,2117,1443,192,830,472,2937,221166.96042001536,221209.15577920477,7099.796241161514,159.07473848067886,311.7807584104669,250,0.0014097076607571403
test-0063,test,lhs,1720,782,1192,17,704,2695,190190.56555209524,190058.32231708476,5890.965314270739,131.99023393565156,258.6961049395702,250,0.0013601942041058317
test-0064,test,dr-edge-crit,2114,3283,133,376,98,3890,225279.70102107452,225182.3268561885,6952.378460430015,155.77176412469527,305.30704762800997,250,0.0013552354972250651
test-0065,test,lhs,1871,835,398,1535,122,2890,210075.14248406203,209724.38291689783,6848.445057349884,153.4430805466333,300.7429116815954,250,0.0014315968473252953
test-0066,test,lhs,1960,1419,122,2055,91,3687,236692.96844553092,236624.25447985623,7572.285478379002,169.66111297542224,332.5296711562151,250,0.0014048988161333516
test-0067,test,lhs,2195,2284,180,792,470,3726,245917.01374651372,245876.1044273424,7413.367170268362,166.10046314213122,325.55092571831256,250,0.0013238243290229763
test-0068,test,lhs,1729,1720,510,56,1252,3538,216353.4421789874,216346.65555763987,6924.356125652571,155.1439087011133,304.0764736097457,250,0.0014054616859674723
test-0069,test,lhs,1851,134,143,400,2388,3065,190545.63978725532,190438.1628100236,6505.813299296286,145.76623244336508,285.6965658777352,250,0.0014993602907771395
test-0070,test,lhs,2224,829,987,278,1611,3705,253068.83371257348,252966.6810416354,8042.1123184283315,180.18783503524068,353.1616672778684,250,0.001395516239976736
test-0071,test,lhs,1915,388,199,1567,1249,3403,222678.38714221885,222744.73705818196,7638.155439285097,171.13696473918432,335.4222874609909,250,0.0015063082311924842
test-0072,test,dr-edge-haste,1695,337,2090,127,210,2764,180388.1070473626,180129.26751308521,5588.455728030576,125.21234458721308,245.41168591954434,250,0.0013604648883815227
test-0073,test,lhs,1665,465,1985,811,323,3584,211750.85409396995,211354.15194423276,6302.062629697046,141.20108953210038,276.7490501834118,250,0.0013069560043455467
test-0074,test,lhs,2162,774,2050,145,679,3648,237399.78633947953,237229.05740205845,7013.610785194766,157.14370716610895,307.99600657921314,250,0.001297372720204481
test-0075,test,lhs,1816,508,361,1928,58,2855,200839.83265595857,200719.89036655534,6540.751463553009,146.54904073156803,287.2308419300926,250,0.0014301487814029552
test-0076,test,lhs,1881,941,1522,303,21,2787,202930.94196330945,202860.55516104208,6061.607686540406,135.8135677075626,266.1897014367134,250,0.001311725549890964
test-0077,test,lhs,2188,1286,1121,40,153,2600,213928.20398208906,213988.29171962658,6287.466193472444,140.87404855848527,276.1080616533731,250,0.001290657596865956
test-0078,test,lhs,2027,386,1208,1549,175,3318,233539.49613102188,233541.2479309537,7413.475786832032,166.1028967544313,325.55569551077514,250,0.0013940070133924144
test-0079,test,lhs,2075,650,974,535,452,2611,208545.1472544031,208490.77509252276,6588.177553365743,147.61164768222716,289.3135132840296,250,0.00138729439209198
test-0080,test,dr-edge-mastery,1785,104,173,2858,245,3380,197754.45900196547,197568.63821006543,6466.049524883594,144.87530377430954,283.9503777728181,250,0.0014358734523907547
test-0081,test,lhs,2142,741,243,1521,215,2720,215327.10123001513,215092.06299837085,7067.840697723036,158.35875740984008,310.37746129738844,250,0.0014414231163862616
test-0082,test,lhs,2281,489,1875,683,148,3195,231790.45770291061,231457.24467730807,6793.193630801394,152.20514273400562,298.3165981526693,250,0.0012870098325403294
test-0083,test,lhs,1876,323,1236,1635,219,3413,226974.56701625322,226842.7758916919,6925.806427630795,155.17640349393093,304.14016223338155,250,0.001339974633420504
test-0084,test,lhs,2016,849,874,214,792,2729,207792.91195811934,207659.87919455048,6590.433373493763,147.66219054074523,289.41257546644465,250,0.0013927932995364911
test-0085,test,lhs,1784,954,305,113,1463,2835,194276.344721543,194269.56159405084,6542.014063434407,146.57732995834536,287.2862877957512,250,0.0014787507362644676
test-0086,test,lhs,2078,305,177,112,2119,2713,192341.73591124482,192509.4560719099,6667.796096480584,149.39554379614353,292.8098854210166,250,0.001522341908966301
test-0087,test,lhs,2094,1458,268,386,1039,3151,225033.97952865475,225045.53730322953,7121.8338347511635,159.56850257163865,312.7485182460362,250,0.0013897835291412615
test-0088,test,dr-edge-versatility,2289,487,293,62,2262,3104,215589.15866094525,215394.86192056787,7478.421598993543,167.55804247046066,328.4077287077147,250,0.0015233035406209733
test-0089,test,lhs,1741,518,1930,107,79,2634,182463.23988949484,182216.75990383828,5629.417298988062,126.13011052957111,247.21047411360092,250,0.001354850841535637
test-0090,test,lhs,1612,602,193,192,2746,3733,196400.85030359076,196394.4289426304,6778.397802221558,151.87363426784754,297.66685349814134,250,0.0015156087819274534
test-0091,test,lhs,2176,33,102,1323,2365,3823,236988.03726204697,236747.641055909,7869.50952992812,176.32057708739634,345.58198097780723,250,0.0014582254234026322
test-0092,test,lhs,2107,1773,488,586,429,3276,233067.76145469202,233062.3091275094,7120.131065066637,159.5303511046024,312.6737427446547,250,0.0013415572398048623
test-0093,test,lhs,2150,603,1393,177,451,2624,206438.60941323568,206457.5911771071,6220.915768001717,139.38295062159548,273.18556339835163,250,0.001323325923260344
test-0094,test,lhs,1686,1071,738,757,599,3165,213337.76154628728,213245.20018481498,6657.9487199938885,149.17490805025264,292.3774473051766,250,0.001370490836624534
test-0095,test,lhs,2298,168,1457,649,1384,3658,249860.16481219573,249612.76444449218,7490.359772269051,167.82552363854387,328.9319821639329,250,0.001316464280775491
test-0096,test,dr-edge-crit,2266,2468,591,310,200,3569,242033.6499970162,241756.45170760073,7099.189358150282,159.06114094167617,311.75410772373147,250,0.0012880610102255399
test-0097,test,lhs,1827,2607,211,281,116,3215,200156.52466607295,200130.37884639102,6074.077889369002,136.0929692828162,266.7373184616769,250,0.0013326436343091123
test-0098,test,lhs,1711,960,1355,217,910,3442,215282.34036323967,215027.75549050255,6573.322866240785,147.2788204588323,288.6611839128121,250,0.0013408493396428263
test-0099,test,lhs,2214,571,1167,700,434,2872,224020.50210826215,223862.71929573157,6750.006424539018,151.23751024026316,296.42007331382274,250,0.0013231827914151006
test-0100,test,lhs,2090,1792,1440,103,416,3751,247757.8941541857,247552.64836634122,6934.918904992705,155.38057343121068,304.54032795735304,250,0.0012291851648037913
test-0101,test,lhs,2022,769,984,433,1141,3327,232184.39425658277,232119.16772180639,7271.427067584541,162.92021909745768,319.31776192594134,250,0.0013752765897481855
test-0102,test,lhs,1632,380,1691,1741,3,3815,226537.8069615755,226278.16869728873,6809.44693695803,152.56930676611177,299.0303465403787,250,0.0013200019482447762
test-0103,test,lhs,2100,2376,338,505,143,3362,226211.94439186866,226060.91932016317,6863.894662286269,153.78923722231883,301.42136629924795,250,0.0013324732569253437
test-0104,test,dr-edge-haste,1697,473,2194,213,219,3099,191123.97338367708,191012.21565598005,5586.767221600756,125.17451269604001,245.33753677534523,250,0.0012836565315792992
test-0105,test,lhs,2006,354,1923,38,1379,3694,226265.98719706145,225879.98857696253,6953.299129841462,155.79239221610496,305.3474779442607,250,0.0013495067540943524
test-0106,test,lhs,1723,918,774,1102,1015,3809,239188.09898906588,239316.22851930588,7609.585507802239,170.49684011804405,334.1676662573825,250,0.0013970915261660175
test-0107,test,lhs,1921,1562,81,773,592,3008,211748.82409969615,211632.32348102485,6780.426714706591,151.91909313905933,297.7559512485338,250,0.001406175229140085
test-0108,test,lhs,1942,12,1650,561,424,2647,193974.71100401093,194009.43601258795,5878.148131890964,131.70305809766043,258.133250639628,250,0.0013307572379076282
test-0109,test,lhs,1733,1671,1122,311,732,3836,234225.48577302514,233923.3246275468,6965.254588064352,156.0602606626946,305.8724904524038,250,0.001305889021610602
test-0110,test,lhs,1628,993,413,1057,458,2921,200119.4991719408,199980.27798182052,6668.286797195235,149.40653820854692,292.831434073368,250,0.001463282864913478
test-0111,test,lhs,2145,1408,86,638,955,3087,225885.93120510317,225908.26109461125,7198.588183362123,161.28822487321077,316.1191120220221,250,0.0013994634828983115
test-0112,test,dr-edge-mastery,2084,118,206,2444,373,3141,212032.40944869528,211544.66659490272,7077.658955118816,158.57874072689853,310.80862067621376,250,0.001465854307293617
test-0113,test,lhs,1955,1689,103,955,559,3306,223817.74866831244,223561.58855190818,7060.286405633368,158.18949944837863,310.0457217886802,250,0.0013852597643994428
test-0114,test,lhs,1928,12,334,13,3137,3496,194404.33129741685,194109.97033556213,6547.377251722106,146.6974950652455,287.52180707757833,250,0.0014789886889798878
test-0115,test,lhs,1754,488,584,801,1029,2902,202667.47994864488,202713.6763676373,6592.2677252761605,147.7032901751791,289.4931292697485,250,0.0014284143136486667
test-0116,test,lhs,1968,146,1028,914,752,2840,212102.47213445048,211890.98152169847,6889.276514647045,154.35793122272372,302.5359860587596,250,0.0014263670904645744
test-0117,test,lhs,2047,610,554,1397,873,3434,239210.72510544915,239152.5711437946,7816.14699487672,175.12496090072975,343.2386163115688,250,0.0014348797118534796
test-0118,test,lhs,1821,204,115,102,2365,2786,178997.71402873678,178934.35437183862,6332.329058400188,141.8792250823551,278.07817143913644,250,0.001553529177442417
test-0119,test,lhs,2235,165,418,1810,275,2668,213142.39903040213,212938.30823321745,6923.939969818186,155.1345845066895,304.05819852448207,250,0.0014265495739358358
test-0120,test,dr-edge-versatility,1847,178,184,115,2211,2688,179530.0361776897,179393.39903677464,6315.10582965186,141.49332941494862,277.3218298288944,250,0.0015447099311806263
test-0121,test,lhs,1769,1083,172,1285,422,2962,205715.6954036972,205699.4389364246,6769.126600007017,151.6659080152082,297.2597175241443,250,0.001445002613635293
test-0122,test,lhs,1649,330,662,1013,841,2846,196625.34536181996,196568.20627006746,6345.967519562381,142.1848021114643,278.6770914109587,250,0.001417299946241169
test-0123,test,lhs,2010,1296,703,256,980,3235,227758.4799662554,227493.71992039762,6939.145928295328,155.47528215292274,304.72595364101284,250,0.001337934612516561
test-0124,test,lhs,1616,419,78,2616,340,3453,196502.84501331078,196171.04047284045,6579.222630255253,147.41100783235976,288.92026640425166,250,0.0014703108567444949
test-0125,test,lhs,1949,448,446,276,2165,3335,211032.8662412547,210659.7894921208,7044.337986380133,157.8321665706856,309.34536221759936,250,0.0014658634350535377
test-0126,test,lhs,1838,912,988,467,1108,3475,228774.69349434713,228709.37939818506,7122.464084949999,159.58262366499847,312.7761950804561,250,0.0013671800420888098
test-0127,test,lhs,1894,1993,5,602,155,2755,196500.16915221437,196340.56678535475,6133.168084759613,137.41691676796202,269.3322078511354,250,0.0013706461883119469
test-0128,test,dr-edge-crit,1811,2984,120,225,225,3554,201780.6711199747,201659.07932553499,6192.190565058755,138.73934706020532,271.924123597146,250,0.0013476222578101419
test-0129,test,lhs,1974,223,612,837,1301,2973,212529.4303257771,212156.61398554582,7031.189936272103,157.53757746398136,308.7679781779653,250,0.001452824569776846
test-0130,test,lhs,1793,1048,1151,1478,86,3763,243145.86882884358,243146.0945695501,7430.260525010144,166.47896780569192,326.2927812272008,250,0.0013419630890660389
test-0131,test,lhs,1802,349,479,1559,1414,3801,233241.04286218272,232920.84540941752,7650.027398678737,171.40296234977032,335.9436331979443,250,0.0014403281218239381
test-0132,test,lhs,2055,2026,128,326,465,2945,209297.31726285402,209029.07054447572,6502.714861767911,145.69681029056198,285.5605009584516,250,0.0013643772633732307
test-0133,test,lhs,2168,68,817,407,2060,3352,225450.35790073892,225427.10544766558,7161.075010129567,160.4477221293499,314.4717569144174,250,0.0013948603135634531
test-0134,test,lhs,2137,740,250,1379,1180,3549,245395.20659631776,245188.92609207318,8215.519314245967,184.07311167888383,360.7766695727593,250,0.0014701862949028479
test-0135,test,lhs,1876,1233,82,1287,473,3075,215137.3286117596,214930.21750344863,7119.252826948099,159.51067370904275,312.6351757580311,250,0.0014531888899774234
test-0136,test,dr-edge-haste,2159,288,1924,237,354,2803,205240.53111974915,204999.22499516103,6213.4497668977365,139.21567086697004,272.85770110379775,250,0.0013294532986011269
test-0137,test,lhs,1860,1937,1105,165,587,3794,236496.8176076208,236339.2072129962,6849.770399232544,153.47277554156275,300.80111280220405,250,0.0012719034270527586
test-0138,test,lhs,1857,713,1216,228,1469,3626,229323.52823386726,229343.1524379715,7156.274531574908,160.3401648354888,314.26094849208164,250,0.0013703824937299676
test-0139,test,lhs,2042,2122,945,420,231,3718,244109.85383052425,244205.84667733335,7233.809335646324,162.07737365977943,317.66581522282576,250,0.0013013231962498673
test-0140,test,lhs,1717,827,953,1253,93,3126,215112.15065818906,215057.06509239238,6662.911564702432,149.28610324477876,292.59538588179834,250,0.001360199249491626
test-0141,test,lhs,2260,409,1713,171,698,2991,219375.67208049577,219382.97158102173,6825.152861991345,152.92120643089186,299.7200572098251,250,0.001366241089394126
test-0142,test,lhs,1702,498,822,1677,33,3030,206644.03406280387,206425.20016358746,6644.25459091675,148.86808375168516,291.776082730136,250,0.0014119743841308216
test-0143,test,lhs,2029,251,878,1478,414,3021,221319.45077607429,221333.48887668055,7126.92766231088,159.68263250711905,312.97220880923487,250,0.001414119760878553
test-0144,test,dr-edge-mastery,2226,71,282,2408,104,2865,210187.7669831256,210180.12085281132,7082.960176247288,158.6975174263974,311.04141872953727,250,0.0014798264579998534
test-0145,test,lhs,1688,264,490,1580,958,3292,209039.38896707463,208994.91128560444,6922.9290888711985,155.11193517749538,304.01380665496794,250,0.0014543374249092
test-0146,test,lhs,2253,475,45,117,2651,3288,212380.7167287611,212354.57178336705,7234.190671106974,162.08591768507478,317.68256120469505,250,0.0014958164097845976
test-0147,test,lhs,1659,75,669,2304,547,3595,211057.68655201962,210808.5510407327,6800.166283990842,152.36136876429612,298.62279554562207,250,0.0014148870880948475
test-0148,test,lhs,2066,602,895,1675,61,3233,234349.95092953547,234397.19832828242,7168.313203464402,160.60989772886023,314.7896152487698,250,0.0013432459191912568
test-0149,test,lhs,2129,788,522,1110,850,3270,239664.65564613036,239454.14847463605,7844.925819423661,175.76976588288468,344.5024108542047,250,0.0014374351942944368
test-0150,test,lhs,1639,137,990,431,1959,3517,205473.2051861914,205119.69928418685,6774.29573537176,151.78172526240616,297.4867151575415,250,0.0014478126960056482
test-0151,test,lhs,1996,441,2111,638,343,3533,224809.09398401214,224637.769156051,6754.647261171434,151.34149067132867,296.6238712138984,250,0.0013194478299663158
test-0152,test,dr-edge-versatility,1625,156,168,346,1980,2650,172719.6343948993,172559.33289069834,5862.393148633427,131.3500592570838,257.44138562520675,250,0.0014905160407913034
test-0153,test,lhs,2155,261,2009,810,425,3505,232629.6423937067,232594.78413906836,7059.340261493769,158.16830058203664,310.00417277411844,250,0.0013326082161509824
test-0154,test,lhs,1657,1696,1633,332,237,3898,230211.1699837763,230060.17845400426,6554.017350452867,146.84627003472391,287.8134006596863,250,0.0012502147514387308
test-0155,test,lhs,1917,319,1354,714,497,2884,205623.39291741003,205482.64625480128,6527.055702482614,146.2421798673173,286.62940568762974,250,0.0013939532930611464
test-0156,test,lhs,1764,1734,59,1682,284,3759,229245.0893245939,228937.24253107354,7397.209807164138,165.73844876551564,324.84139057794573,250,0.0014170047940176142
test-0157,test,lhs,2251,120,33,1706,1127,2986,221086.6145117225,220963.17917573042,7344.0254099261865,164.5468238519962,322.5058486633317,250,0.0014587307756084515
test-0158,test,lhs,2275,602,142,1113,1531,3388,241562.80986622148,241534.98770434398,8245.42210529798,184.74309973274708,362.08982202898545,250,0.0014989468876832172
test-0159,test,lhs,2058,538,1974,157,392,3061,210120.15668430654,209999.6773491843,6191.926431672047,138.73342901016736,271.91252443220776,250,0.0012940811044641505
test-extra-0000,test,outside-primary-low-extreme-crit,1459,2749,74,74,74,2971,170144.8283951663,169971.7833697789,5181.892479049304,116.1030771785796,227.55784986516383,250,0.0013374361831125078
test-extra-0001,test,outside-primary-high,2502,66,956,281,1325,2628,222759.98583399775,222641.07872733535,7313.191658892139,163.85597714097605,321.151813990294,250,0.001441694354522084
test-extra-0002,test,outside-budget-low,2170,398,1658,287,36,2379,197804.2134453099,197890.87211128412,5999.106886460239,134.41320379712465,263.4450386057886,250,0.0013318474567207716
test-extra-0003,test,outside-budget-high,2261,136,3241,429,429,4235,236144.31472767654,235763.972635848,6787.9032306018335,152.08660848321628,298.0842752900848,250,0.0012622970645464742
test-extra-0004,test,outside-primary-low,1412,171,2030,1202,182,3585,195536.5613674584,195187.7349914241,5945.5382803463,133.2129704778998,261.0926245260202,250,0.001335262432253612
test-extra-0005,test,outside-primary-high-extreme-haste,2501,86,3210,86,86,3468,217393.895486604,217037.00200031648,6397.4136431824945,143.3374800733005,280.93629870293216,250,0.0012922915709022
test-extra-0006,test,outside-budget-low,2033,174,1504,581,30,2289,190528.5554057713,190215.96572862516,5804.06184380048,130.04311512145608,254.87982218843504,250,0.001337751297413734
test-extra-0007,test,outside-budget-high,2052,1260,2586,74,360,4280,248416.3977555802,248226.3017663103,7288.791636409725,163.3092815650087,320.08031035041563,250,0.0012884830198099338
test-extra-0008,test,outside-primary-low,1369,875,158,679,1273,2985,181630.73272858543,181590.7034956907,6309.636650700075,141.3707895304354,277.08165606847234,250,0.0015255218756537266
test-extra-0009,test,outside-primary-high,2546,63,315,2996,365,3739,249928.87132517606,249838.83813947107,8185.980710554323,183.41128343794213,359.479510055987,250,0.0014383272654733732
