sample_id,split,sample_kind,primary,crit,haste,mastery,versatility,total_secondary,simc_dps,simc_median_dps,simc_stddev,simc_mean_stddev,simc_mean_error,simc_iterations,simc_relative_mean_error
validation-0122,validation,lhs,2064,869,149,947,812,2777,277704.98994195106,276405.2045665841,18393.076285437113,928.9906405938611,1820.788198345894,50,0.006556555569010463
validation-0123,validation,lhs,1918,462,2063,1115,44,3684,269628.8112106449,269808.58190024376,14750.164873250702,744.9958289639417,1460.1649940491607,50,0.005415463531115081
validation-0124,validation,lhs,1774,62,511,402,1874,2849,238026.13724829155,236882.5844160165,15430.478891581708,779.356875799522,1527.5114083478456,50,0.006417410398734728
validation-0125,validation,lhs,2242,711,960,60,1665,3396,296301.1413146717,295075.54429076833,17218.979854089976,869.689815710112,1704.5607172687069,50,0.005752798351385572
validation-0126,validation,lhs,1780,913,2557,125,66,3661,244151.13308611116,244519.08724672784,13100.326710088162,661.6664180330424,1296.842349699261,50,0.005311637645531097
validation-0127,validation,lhs,1820,36,962,727,1067,2792,256061.87373559945,256734.02638311064,14888.484323552546,751.9820161981153,1473.8576694234641,50,0.005755865361452905
test-0000,test,dr-edge-crit,2287,2491,90,659,253,3493,289400.8520075098,289362.28277060686,15671.776818640965,351.13455573550783,688.211083274143,250,0.0023780547932052538
test-0001,test,lhs,1991,1011,980,280,1428,3699,302437.26603665185,302182.45058704115,18284.6610016061,409.67762570077804,802.9533920013449,250,0.002654941973665495
test-0002,test,lhs,1792,1338,373,326,1483,3520,278594.929313818,278207.0693243802,17301.62484101202,387.6521738635897,759.784299638098,250,0.0027272007480877492
test-0003,test,lhs,2062,101,1678,1203,499,3481,270873.62592731696,270844.0139078408,14929.937423081858,334.5132466394704,655.6339160555606,250,0.0024204420559995224
test-0004,test,lhs,1902,133,1322,1021,455,2931,246277.08856899818,245943.4412681445,13821.988754137734,309.68906313114644,606.9794104120645,250,0.002464619887862651
test-0005,test,lhs,1740,1213,1395,165,380,3153,247037.90779289042,246522.00736488888,13269.628158815662,297.31312806719643,582.7230234009635,250,0.0023588405059255194
test-0006,test,lhs,1985,187,860,230,1529,2806,252939.74260433277,252670.5373370266,15824.174788788872,354.5491139034896,694.9034943094711,250,0.002747308458348876
test-0007,test,lhs,1646,118,1072,577,1617,3384,256893.57931475353,256659.33333870006,15300.721423009298,342.82086080441275,671.9165406235202,250,0.0026155443137808763
test-0008,test,dr-edge-haste,2034,366,3006,113,256,3741,238731.02369183712,238506.50101338682,12990.497737830507,291.05906144162367,570.4652780524932,250,0.0023895732914414633
test-0009,test,lhs,2262,845,232,1714,212,3003,291276.7731943729,291275.13851089857,18467.4513462307,413.77314130154616,810.9804550805306,250,0.0027842263088356605
test-0010,test,lhs,1906,1945,511,134,109,2699,250422.02042615396,250251.81154536546,13433.937374861294,300.99456408093596,589.9385054024802,250,0.0023557772770883183
test-0011,test,lhs,2196,2009,536,291,343,3179,284449.7311033144,284882.1840204105,14945.879291822346,334.870432749416,656.3339879671422,250,0.0023073812916657548
test-0012,test,lhs,1907,944,337,911,1368,3560,292788.4618152564,292121.44382310216,18902.903911820016,423.5296893261594,830.1029378306848,250,0.0028351627406494693
test-0013,test,lhs,1799,714,915,1084,185,2898,272004.9514026927,271585.2863596476,16500.66333050161,369.7062021075484,724.610841313092,250,0.002663961952076137
test-0014,test,lhs,1778,954,1458,496,547,3455,264150.9160693211,264002.2302570581,13969.315542758277,312.9899987601352,613.4491253630355,250,0.0023223433576965075
test-0015,test,lhs,1682,1618,264,15,730,2627,234113.93030193073,234096.78443152664,13806.353241606766,309.3387410962047,606.2927918402836,250,0.0025897339430351854
test-0016,test,dr-edge-mastery,1748,336,209,2593,105,3243,248450.05760773743,248115.91066378838,15981.443947401402,358.0728136587479,701.8098189251714,250,0.002824752087734332
test-0017,test,lhs,1933,1620,562,879,408,3469,296036.0154580945,295760.5663441231,15796.63684624358,353.93211154738094,693.6941919125856,250,0.0023432763437217044
test-0018,test,lhs,1774,128,882,637,1389,3036,256364.85676705433,256227.33188475945,15449.434821703893,346.1528641749835,678.4471472290999,250,0.0026464124442983628
test-0019,test,lhs,1843,929,1274,79,380,2662,235111.59430207257,234517.68423595608,13050.225537502365,292.3972947922857,573.0881672238639,250,0.0024375155505413203
test-0020,test,lhs,1604,1054,1474,3,422,2953,230661.17531636477,230092.15958758118,13448.340265502511,301.3172685620638,590.5709945634209,250,0.0025603398307210545
test-0021,test,lhs,1891,1623,613,1298,318,3852,313404.2145748417,313456.7280671127,16558.54507282968,371.00307355440236,727.1526626426308,250,0.002320175124731722
test-0022,test,lhs,2271,413,181,1671,924,3189,293877.5168116496,293962.6892835011,18938.19783439753,424.32046857013626,831.6528366692883,250,0.002829930120861565
test-0023,test,lhs,1620,248,1784,108,1514,3654,238556.74533442836,238653.76152926366,13461.884318295444,301.6207303210807,591.1657686820428,250,0.002478092865717539
test-0024,test,dr-edge-versatility,1836,379,434,79,2883,3775,251604.653230997,251106.24334207448,17148.794121209812,384.22791970775876,753.0728848157826,250,0.0029930801165445457
test-0025,test,lhs,2001,1379,268,513,1185,3345,288502.6305159298,288336.7532453037,16445.437932767007,368.4688474844407,722.1856708146217,250,0.002503220402265088
test-0026,test,lhs,1926,863,98,1747,498,3206,275423.7964067991,275321.93557911343,17026.582021714654,381.4896921437538,747.706057406479,250,0.002714747480650227
test-0027,test,lhs,2232,994,273,353,1516,3136,285093.3430261809,283964.15145188704,19052.948781441897,426.8915250161881,836.6920147080033,250,0.0029348002511274613
test-0028,test,lhs,2121,387,156,1186,2052,3781,295908.23885171395,295789.24207618914,19346.5124140729,433.4689754812418,849.5835807353194,250,0.0028711048534240517
test-0029,test,lhs,2183,487,101,1515,671,2774,272931.37938540906,272632.4235697331,17481.23919282726,391.6765296439341,767.671892032045,250,0.002812691943889706
test-0030,test,lhs,1984,388,553,587,1526,3054,267118.8072274987,266789.7009839823,16661.27506701948,373.30479411155324,731.6639520391218,250,0.0027390956093030962
test-0031,test,lhs,1887,136,459,1940,211,2746,248135.56989347984,247965.23199531308,15617.296296982193,349.91389045994464,685.8186232957999,250,0.0027638867881384743
test-0032,test,dr-edge-crit,2206,2052,261,253,408,2974,268931.8933902595,268796.2964045335,14984.210179345453,335.72925682004495,658.0172522153772,250,0.0024467802755565996
test-0033,test,lhs,2169,1043,778,313,912,3046,294636.1645103814,294758.4517215473,15845.732064042284,355.03211620479675,695.8501614249026,250,0.0023617269203230636
test-0034,test,lhs,1606,986,1998,354,31,3369,240736.24152504775,240281.50573110202,12371.286412519883,277.1852999571748,543.2732052008206,250,0.0022567154897792777
test-0035,test,lhs,2219,6,2535,906,160,3607,260108.72842004235,259557.28404428432,13332.852649605302,298.7297066556956,585.4994664169233,250,0.0022509796959655137
test-0036,test,lhs,2239,2008,76,695,1072,3851,318301.19138234644,318383.13666154095,17179.360433185062,384.9127743033867,754.4151751584551,250,0.002370129913375801
test-0037,test,lhs,2247,2563,6,269,829,3667,290603.8050510909,290844.12172389467,15582.204182973479,349.12763284507014,684.2775866873924,250,0.0023546752478588156
test-0038,test,lhs,1760,1995,449,836,604,3884,291709.27000052284,291545.96160329354,15797.369380089796,353.94852436065855,693.7263604355089,250,0.0023781430066801288
test-0039,test,lhs,2295,439,133,1533,1208,3313,302889.62468626077,302871.1908374588,19463.455221332493,436.0891417296993,854.71901221808,250,0.0028218827670423354
test-0040,test,dr-edge-haste,1672,410,2251,214,41,2916,214965.5091490596,214520.26950161852,11714.104947227914,262.46079714403953,514.4137099840237,250,0.002393005799024825
test-0041,test,lhs,1830,362,1560,742,973,3637,264299.64126294013,264537.32904574514,14721.626298607447,329.84592429347566,646.4861323491168,250,0.002446034846131161
test-0042,test,lhs,1678,1261,1237,1082,251,3831,298380.9920169833,298482.7773706136,15529.115094078723,347.9381433660412,681.9462301474729,250,0.0022854881791821973
test-0043,test,lhs,1940,185,2287,228,477,3177,228659.28472966034,228145.86684349645,13078.912252586857,293.04003601258705,574.3479168675923,250,0.0025118066714265867
test-0044,test,lhs,1666,1889,258,1158,368,3673,275912.5034661107,276082.7961509624,15184.26004179614,340.2114811644485,666.8022505049312,250,0.0024167163217626055
test-0045,test,lhs,1707,203,242,171,2203,2819,220168.1001712369,219691.2285277164,14532.062461723177,325.59864496974876,638.1616178386403,250,0.0028985198915842335
test-0046,test,lhs,2071,18,876,837,949,2680,276495.81953771715,276519.9645078937,16868.772302491434,377.9538808384091,740.7759945888017,250,0.002679158027876626
test-0047,test,lhs,1638,392,1432,829,570,3223,240673.8296824566,240152.28698083461,13801.323890289328,309.2260557854756,606.0719326895698,250,0.002518229478831234
test-0048,test,dr-edge-mastery,2044,413,476,2682,289,3860,291855.3936484455,291917.37485683465,17929.5666762387,401.72154710005606,787.3597644788475,250,0.0026977735605162806
test-0049,test,lhs,2111,142,557,2194,686,3579,294512.35320599494,294286.05763252114,17565.96758468644,393.5749146565556,771.3926582872232,250,0.0026192200425211947
test-0050,test,lhs,2096,278,854,1901,379,3412,292366.8952365674,292145.2574306121,17478.478575673522,391.6146765376111,767.5506621712663,250,0.0026252994941517093
test-0051,test,lhs,2178,154,1940,376,619,3089,248715.57924289792,248708.16840890935,13584.98512412879,304.37886982671483,596.5716227798191,250,0.002398609787918439
test-0052,test,lhs,1980,540,9,1371,1337,3257,284437.23348934983,284204.0789368787,18156.620715198696,406.8088144865682,797.3306253405566,250,0.0028031865433342114
test-0053,test,lhs,1750,862,1133,1076,352,3423,289702.90932519815,289966.68681755714,16608.367555606703,372.1193729732877,729.340569300579,250,0.002517546582460715
test-0054,test,lhs,2016,217,1391,1050,165,2823,249350.87234890222,248898.1634352661,14175.688282060748,317.6138905478679,622.5117867394194,250,0.0024965294120502407
test-0055,test,lhs,1807,472,146,401,2245,3264,245706.9321243926,245258.06969165668,16599.10429689643,371.9118246991171,728.9337821579709,250,0.0029666797589126947
test-0056,test,dr-edge-versatility,1953,613,64,207,2724,3608,256843.5888880532,256329.95935023032,16966.79088991351,380.15003980280517,745.080387065251,250,0.002900910979677981
test-0057,test,lhs,1965,1927,352,295,540,3114,265919.1915916939,265598.6178190081,14797.514503289221,331.54624017628,649.8186902432319,250,0.002443669771834284
test-0058,test,lhs,2204,1063,92,1553,45,2753,283903.10497664596,284270.13928987604,18068.48745530271,404.83414158143285,793.4603375635285,250,0.0027948279664951146
test-0059,test,lhs,2127,927,1857,908,180,3872,297656.7597155736,297363.4902665945,15614.699246764692,349.8557021584586,685.7045763205151,250,0.002303675471626249
test-0060,test,lhs,2212,927,1056,633,122,2738,272176.0415572412,271171.24859511986,16448.313175165415,368.5332688307806,722.3119343333395,250,0.002653840985417633
test-0061,test,lhs,1865,875,54,403,2288,3620,266643.5137559003,266821.6858510149,16954.92921734291,379.88427267400044,744.5594930642882,250,0.0027923405395336096
test-0062,test,lhs,2117,1443,192,830,472,2937,280625.6393287382,280266.5319585752,15872.002511965035,355.6207196648304,697.0038030082555,250,0.0024837495414727667
test-0063,test,lhs,1720,782,1192,17,704,2695,231496.46507360035,231011.96192517204,13432.800401184602,300.969089576579,589.8885762913944,250,0.002548153709836776
test-0064,test,dr-edge-crit,2114,3283,133,376,98,3890,272569.61986039643,272582.55456288956,14838.075679544858,332.4550350608327,651.599895487079,250,0.0023905815175616885
test-0065,test,lhs,1871,835,398,1535,122,2890,269127.88121706113,269242.26219111506,16562.970590110486,371.1022296400383,727.3470049994114,250,0.002702607406227006
test-0066,test,lhs,1960,1419,122,2055,91,3687,301047.5850580348,300691.89565793466,18007.580001761937,403.46947745384125,790.7856450212696,250,0.002626779566654969
test-0067,test,lhs,2195,2284,180,792,470,3726,301726.4298785502,301730.2092083508,16521.197684880004,370.16628531862347,725.5125878370903,250,0.0024045377401281055
test-0068,test,lhs,1729,1720,510,56,1252,3538,273380.92615606793,273437.9786282654,15137.936554891668,339.1735786226656,664.7679989026723,250,0.002431654644856858
test-0069,test,lhs,1851,134,143,400,2388,3065,235370.50231234095,235055.85738973043,15993.688642782288,358.3471626188205,702.347533006348,250,0.0029840083022566696
test-0070,test,lhs,2224,829,987,278,1611,3705,312858.55344697717,312688.0837914476,18853.518539145065,422.4231835932915,827.9342264446153,250,0.002646353175653011
test-0071,test,lhs,1915,388,199,1567,1249,3403,279586.49494229007,279092.3236187002,18360.507815328896,411.37701419697134,806.2841322511019,250,0.00288384505988935
test-0072,test,dr-edge-haste,1695,337,2090,127,210,2764,209544.45107391383,209495.73729288328,11927.91269134256,267.25127419787356,523.802872482466,250,0.0024997219911955674
test-0073,test,lhs,1665,465,1985,811,323,3584,245141.57295856782,245330.73666930263,13564.906811644692,303.92900447860467,595.6899028992398,250,0.0024299831958731833
test-0074,test,lhs,2162,774,2050,145,679,3648,272238.77837651497,272091.6181565719,14302.03990254988,320.4448662974804,628.0603972522259,250,0.002307020333391293
test-0075,test,lhs,1816,508,361,1928,58,2855,255998.54920257896,255332.766646069,16406.094577055617,367.58733852162607,720.4579449946899,250,0.0028143047968001217
test-0076,test,lhs,1881,941,1522,303,21,2787,244876.03368046775,244313.24587897735,13302.806257669306,298.05650114709294,584.1800078652832,250,0.00238561528086315
test-0077,test,lhs,2188,1286,1121,40,153,2600,271067.4712912707,271548.5260190489,13885.932730000499,311.1217621681712,609.787448926563,250,0.002249578106962627
test-0078,test,lhs,2027,386,1208,1549,175,3318,292339.1607354056,291980.0679924463,16970.421394008856,380.2313831920945,745.2398171787091,250,0.002549230199963601
test-0079,test,lhs,2075,650,974,535,452,2611,254128.54888729352,253488.86149730586,15290.323023952535,342.5878791026306,671.4599048787679,250,0.0026422057176132604
test-0080,test,dr-edge-mastery,1785,104,173,2858,245,3380,243761.4074936929,243460.35429528673,15192.707764673405,340.4007569213593,667.1732241717873,250,0.0027369928284855746
test-0081,test,lhs,2142,741,243,1521,215,2720,274606.1848965089,274364.2015384174,16840.080824705103,377.3110329072214,739.5160357955792,250,0.0026930057532181272
test-0082,test,lhs,2281,489,1875,683,148,3195,270065.8907508543,270180.7987217131,14515.65168164216,325.23095265000063,637.4409541342225,250,0.0023603164115319
test-0083,test,lhs,1876,323,1236,1635,219,3413,282729.92980505904,282325.2485169995,16322.330874290104,365.7105678849779,716.7795421379866,250,0.0025352092812819735
test-0084,test,lhs,2016,849,874,214,792,2729,254705.28997090232,254551.7838653683,15317.940985172634,343.2066743200182,672.6727212191909,250,0.0026409844934749387
test-0085,test,lhs,1784,954,305,113,1463,2835,244784.72649529573,244548.23137420544,15868.598568619136,355.54445249051173,696.8543220933221,250,0.002846804749914469
test-0086,test,lhs,2078,305,177,112,2119,2713,236716.609917246,236543.5649077122,16061.656937396938,359.87002867349963,705.3322956281208,250,0.0029796485167420178
test-0087,test,lhs,2094,1458,268,386,1039,3151,284138.24833843304,284152.6052626554,16202.245066866646,363.01998103399484,711.5060888104451,250,0.0025040841666729087
test-0088,test,dr-edge-versatility,2289,487,293,62,2262,3104,265150.05603907333,264635.317189495,17343.289407108434,388.58569078866327,761.6139591910118,250,0.0028723884526683937
test-0089,test,lhs,1741,518,1930,107,79,2634,215177.4905044633,215011.1821886718,11706.401094127214,262.288188187999,514.0754026466253,250,0.0023890761131260714
test-0090,test,lhs,1612,602,193,192,2746,3733,240000.94759992874,239533.39525836302,15950.393376658016,357.3771089859795,700.4462628220646,250,0.0029185145718244347
test-0091,test,lhs,2176,33,102,1323,2365,3823,293861.0278661686,293246.51927220856,18919.342057191396,423.89799477989897,830.824803255644,250,0.002827271139996222
test-0092,test,lhs,2107,1773,488,586,429,3276,292458.58510225924,292456.73438563995,16081.822001038963,360.32183772777984,706.2178251027916,250,0.0024147618195439874
test-0093,test,lhs,2150,603,1393,177,451,2624,244423.405346102,244613.10501905615,13488.839765611425,302.22468155950634,592.3494913583002,250,0.0024234565037645926
test-0094,test,lhs,1686,1071,738,757,599,3165,274903.7987634378,274730.25671921525,15043.872222382846,337.06601685808283,660.6372537470653,250,0.0024031579655090967
test-0095,test,lhs,2298,168,1457,649,1384,3658,293540.80360262044,293043.39850451483,16584.20497216453,371.5779973462243,728.2794925689566,250,0.002481016211820629
test-0096,test,dr-edge-crit,2266,2468,591,310,200,3569,297416.630060021,297442.065484069,15646.84869245256,350.57602771307756,687.116388465338,250,0.0023102823413965537
test-0097,test,lhs,1827,2607,211,281,116,3215,247555.87817205998,247648.23527581562,13365.261714143047,299.4558491097362,586.9226794751193,250,0.0023708694934207438
test-0098,test,lhs,1711,960,1355,217,910,3442,257784.01588461993,257539.9651350888,14136.73373434274,316.74109303644786,620.8011350504817,250,0.0024082219873878545
test-0099,test,lhs,2214,571,1167,700,434,2872,268927.9528738074,268492.45122762903,15215.460636337,340.9105472007742,668.172394759552,250,0.0024845777005303997
test-0100,test,lhs,2090,1792,1440,103,416,3751,300991.7592047672,300807.19007761165,14896.61085172029,333.7665469534902,654.1704115631233,250,0.0021733831294633078
test-0101,test,lhs,2022,769,984,433,1141,3327,291540.6681217231,291779.9606823333,17748.018359524922,397.6538598000431,779.3872438669171,250,0.0026733397055312704
test-0102,test,lhs,1632,380,1691,1741,3,3815,281445.7961353909,281180.0666506319,16016.282938596505,358.8533999213735,703.3397398874224,250,0.0024990237891102745
test-0103,test,lhs,2100,2376,338,505,143,3362,280417.8584644232,280468.5651517849,15434.293128277568,345.81360642164367,677.7822142507831,250,0.002417043686027485
test-0104,test,dr-edge-haste,1697,473,2194,213,219,3099,220701.84837436295,220626.78017092522,12387.863275752896,277.556713458922,544.0011622879397,250,0.0024648690815003236
test-0105,test,lhs,2006,354,1923,38,1379,3694,262166.1031836438,262113.78050722415,14687.481444357427,329.0808905409867,644.9866937466161,250,0.002460221538612914
test-0106,test,lhs,1723,918,774,1102,1015,3809,308143.46849243075,307663.6345400504,18837.738691107257,422.06962764399174,827.2412695171606,250,0.0026845977737719956
test-0107,test,lhs,1921,1562,81,773,592,3008,268441.52458750986,268189.3658309066,15562.398524265456,348.68387645088654,683.4078401364976,250,0.002545835042423595
test-0108,test,lhs,1942,12,1650,561,424,2647,228790.52191843314,228596.9557037038,12232.177023662993,274.0684795723412,537.1643494975584,250,0.0023478435426143424
test-0109,test,lhs,1733,1671,1122,311,732,3836,290289.7349555273,290910.7313965449,14890.92819419653,333.6392239672013,653.9208630954823,250,0.002252648937778195
test-0110,test,lhs,1628,993,413,1057,458,2921,257459.16726068553,257438.25868854046,16374.097508489407,366.8704270580535,719.0528243453609,250,0.002792881030401599
test-0111,test,lhs,2145,1408,86,638,955,3087,287693.3819988787,287524.1914712535,16300.406224067008,365.2193343506548,715.8167421022881,250,0.0024881237695800664
test-0112,test,dr-edge-mastery,2084,118,206,2444,373,3141,262535.5689333353,262990.71335948625,16322.725402841836,365.719407508547,716.7968674818267,250,0.0027302847777698276
test-0113,test,lhs,1955,1689,103,955,559,3306,282765.27174150094,282665.7079898023,15781.531909104142,353.59367733834085,693.0308730514366,250,0.002450905193495591
test-0114,test,lhs,1928,12,334,13,3137,3496,239371.57781375086,238826.3287562462,15742.253241556064,352.7136177484817,691.3059879502989,250,0.00288800363963088
test-0115,test,lhs,1754,488,584,801,1029,2902,258297.11640704866,258136.70300486725,16218.759585271468,363.3899976664654,712.2313080840896,250,0.002757410992392533
test-0116,test,lhs,1968,146,1028,914,752,2840,271556.96784258896,271300.4780446783,17179.85822904692,384.9239276863645,754.437035387407,250,0.002778190673511736
test-0117,test,lhs,2047,610,554,1397,873,3434,302704.91472616175,302723.6197811399,18914.83495241132,423.7970106826316,830.6268780619009,250,0.0027440151700652672
test-0118,test,lhs,1821,204,115,102,2365,2786,219919.25584064564,219589.00787150825,14608.798350453722,327.31795366781034,641.5314009666412,250,0.0029171224616706477
test-0119,test,lhs,2235,165,418,1810,275,2668,267518.8724597869,267438.02675355197,16121.926336413064,361.2203968476304,707.9789686164595,250,0.002646463638646212
test-0120,test,dr-edge-versatility,1847,178,184,115,2211,2688,221762.7518414553,221067.16956708021,14682.070761382845,328.95966129018177,644.7490887810604,250,0.0029073822516506764
test-0121,test,lhs,1769,1083,172,1285,422,2962,262997.8534365942,262465.54303325026,17198.506598440028,385.3417543934327,755.2559606854028,250,0.0028717191065115917
test-0122,test,lhs,1649,330,662,1013,841,2846,253264.32864245365,253179.8258650513,16017.390022959378,358.8782047396413,703.388356437892,250,0.0027772894833164668
test-0123,test,lhs,2010,1296,703,256,980,3235,288442.07087216125,288709.9427441695,15554.808758820305,348.5138236898907,683.0745428493265,250,0.002368151569512438
test-0124,test,lhs,1616,419,78,2616,340,3453,243410.82253610075,242789.81478922407,16068.116049352719,360.0147485373214,705.6159413491847,250,0.0028988683986905855
test-0125,test,lhs,1949,448,446,276,2165,3335,259814.32057210244,259472.76614587402,16690.192769395166,373.9527107258647,732.9338452687203,250,0.002820990943281435
test-0126,test,lhs,1838,912,988,467,1108,3475,289839.9399962131,289577.98546570487,17811.978622310908,399.08692375430826,782.1959976060645,250,0.002698717083698969
test-0127,test,lhs,1894,1993,5,602,155,2755,246986.7979352451,246736.08191118075,13813.148401149158,309.49099028624113,606.5911947695625,250,0.002455966067176588
test-0128,test,dr-edge-crit,1811,2984,120,225,225,3554,244036.11283014095,244407.52940913584,13484.236505703464,302.1215430550839,592.1473436041233,250,0.0024264742489824936
test-0129,test,lhs,1974,223,612,837,1301,2973,267522.79627458146,266897.4030494359,16944.029072649937,379.6400490924301,744.0808236400227,250,0.002781373527795774
test-0130,test,lhs,1793,1048,1151,1478,86,3763,308928.7010064955,308500.66131110047,17700.517318025864,396.58957351669676,777.3012810813935,250,0.0025161186984211286
test-0131,test,lhs,1802,349,479,1559,1414,3801,294155.5678742554,294053.7212191075,18202.624487100005,407.8395536424187,799.3508369643743,250,0.0027174424837203078
test-0132,test,lhs,2055,2026,128,326,465,2945,259977.1438996812,259718.05421673888,14949.737758129382,334.9568837541885,656.5034288229987,250,0.0025252351763519923
test-0133,test,lhs,2168,68,817,407,2060,3352,279140.5225168373,279009.6610027663,17115.219874830073,383.4756707303051,751.5985039119128,250,0.0026925453070561533
test-0134,test,lhs,2137,740,250,1379,1180,3549,309402.7010670014,309197.9495455244,19298.29415063006,432.3886194559952,847.4661218344165,250,0.0027390391839239216
test-0135,test,lhs,1876,1233,82,1287,473,3075,275884.4401647051,276355.6362555712,17371.468326587605,389.2170545763773,762.8514094766225,250,0.002765112120934383
test-0136,test,dr-edge-haste,2159,288,1924,237,354,2803,235350.9727443783,234918.49945461372,12971.535794321999,290.63420893850343,569.6325824472667,250,0.002420353635274589
test-0137,test,lhs,1860,1937,1105,165,587,3794,289340.58578450466,288985.4412862787,15132.47071029663,339.05111344620167,664.5279715673362,250,0.002296698092891344
test-0138,test,lhs,1857,713,1216,228,1469,3626,283647.27021695033,283451.39966449275,16636.48105440514,372.7492709756009,730.5751466995938,250,0.002575646668980126
test-0139,test,lhs,2042,2122,945,420,231,3718,300359.72601806035,300004.7074542028,15500.665399892183,347.30071272594176,680.6968890496819,250,0.0022662721732831527
test-0140,test,lhs,1717,827,953,1253,93,3126,277225.8773422384,277115.1768299051,16105.119685232119,360.84383482380156,707.2409206114822,250,0.0025511360172859533
test-0141,test,lhs,2260,409,1713,171,698,2991,255326.35517566567,255242.6104968874,13855.242254143403,310.4341256142499,608.4397060458266,250,0.0023829882568417874
test-0142,test,lhs,1702,498,822,1677,33,3030,264290.1225066619,264079.21851877385,15808.199837773896,354.1911865674605,694.2019696214605,250,0.0026266663431735397
test-0143,test,lhs,2029,251,878,1478,414,3021,277460.61356087244,277601.0922235073,17115.67055679122,383.48576850109635,751.6182951789965,250,0.0027089188823338993
test-0144,test,dr-edge-mastery,2226,71,282,2408,104,2865,262796.7894113876,263074.003690204,16265.380315125041,364.43456009577,714.2786128260379,250,0.002717988353000353
test-0145,test,lhs,1688,264,490,1580,958,3292,263868.0542533591,263583.81261209236,16047.781570156814,359.55914363679256,704.7229721525724,250,0.002670740018706153
test-0146,test,lhs,2253,475,45,117,2651,3288,260093.86107667204,259640.3613006237,17455.047395672675,391.08968839649805,766.5217043219179,250,0.002947096487202203
test-0147,test,lhs,1659,75,669,2304,547,3595,263997.226783357,264161.5205669094,16144.63068968752,361.72910004654307,708.9760085655905,250,0.0026855433945425296
test-0148,test,lhs,2066,602,895,1675,61,3233,298332.6209092413,298376.1532560556,17408.826778286842,390.05409070139245,764.4919701361385,250,0.002562549036059694
test-0149,test,lhs,2129,788,522,1110,850,3270,307350.86150873086,307249.9428105302,18687.258142054543,418.69803032290105,820.6330601945218,250,0.0026700203674919916
test-0150,test,lhs,1639,137,990,431,1959,3517,254917.42497962705,254475.72449560915,15622.70387066011,350.03505004529194,686.0560917195677,250,0.0026912875484066934
test-0151,test,lhs,1996,441,2111,638,343,3533,257819.06109163247,257912.28342338002,14079.202978138126,315.4520856217298,618.2747269407092,250,0.0023980954872881407
test-0152,test,dr-edge-versatility,1625,156,168,346,1980,2650,215178.0575764957,214793.83239806088,14170.085215265333,317.48835083448813,622.2657334224565,250,0.002891864256192764
test-0153,test,lhs,2155,261,2009,810,425,3505,265247.3555840745,265399.7529389605,14932.705616933235,334.57526950576323,655.7554786397664,250,0.0024722413431636035
test-0154,test,lhs,1657,1696,1633,332,237,3898,280671.4651225219,280367.4937251667,14718.373143192612,329.7730356035367,646.3432731418927,250,0.0023028464003625863
test-0155,test,lhs,1917,319,1354,714,497,2884,243016.8477520994,242929.7330414386,13912.65039623763,311.72038579413464,610.9607296742662,250,0.002514067379795433
test-0156,test,lhs,1764,1734,59,1682,284,3759,290993.73145115946,290629.76221637113,17999.338896788133,403.28483108175254,790.4237447819393,250,0.0027162913126690647
test-0157,test,lhs,2251,120,33,1706,1127,2986,278949.42260915245,278671.104313132,17860.24654443118,400.1683924088273,784.3156372202703,250,0.002811676862006656
test-0158,test,lhs,2275,602,142,1113,1531,3388,301565.99149944156,301008.5600186875,20458.790204132543,458.39015526747454,898.4281955902354,250,0.002979209264025712
test-0159,test,lhs,2058,538,1974,157,392,3061,241865.96849093132,242101.33621202793,13352.973098244029,299.18051608692457,586.3830366664147,250,0.0024244131587631804
test-extra-0000,test,outside-primary-low-extreme-crit,1459,2749,74,74,74,2971,211853.0347268526,211882.46460590037,12323.199770267247,276.1078929752103,541.1615263185421,250,0.002554419515473428
test-extra-0001,test,outside-primary-high,2502,66,956,281,1325,2628,279958.08162659284,279660.11335306294,17244.20861411023,386.3657325392602,757.2629209730704,250,0.002704915380807278
test-extra-0002,test,outside-budget-low,2170,398,1658,287,36,2379,235148.13575569735,234697.06281737334,12981.396412415093,290.8551413696798,570.0656020555813,250,0.002424282889692309
test-extra-0003,test,outside-budget-high,2261,136,3241,429,429,4235,263442.5483537997,263392.36350947485,14126.30815975669,316.5075024523728,620.343305918364,250,0.0023547574596236125
test-extra-0004,test,outside-primary-low,1412,171,2030,1202,182,3585,225713.38405544375,225551.86396618202,12458.566597428155,279.1408592601777,547.1060310060376,250,0.002423897161861025
test-extra-0005,test,outside-primary-high-extreme-haste,2501,86,3210,86,86,3468,244759.8644596757,244463.05867192897,13127.945202893976,294.1386455334943,576.5011519625978,250,0.002355374535098979
test-extra-0006,test,outside-budget-low,2033,174,1504,581,30,2289,227774.5353364654,227768.41504961907,12616.851418561693,282.68731547835773,554.0569574694998,250,0.00243247980574762
test-extra-0007,test,outside-budget-high,2052,1260,2586,74,360,4280,281877.0918645216,282121.66784865217,13970.517416738101,313.0169273905541,613.5019045088329,250,0.0021764872783762786
test-extra-0008,test,outside-primary-low,1369,875,158,679,1273,2985,231681.57950045943,231622.6942298816,15986.96787407939,358.19658019539764,702.0523968796036,250,0.0030302469380316505
test-extra-0009,test,outside-primary-high,2546,63,315,2996,365,3739,307415.4459536443,307517.53363369196,18410.937954385332,412.50692848034726,808.4987235531179,250,0.002629987315845648
